,item_id,first_genre,second_genre
585,227267,History,Nonfiction
586,48125855,Romance,Romance
587,25806264,Young Adult,Contemporary
588,21558470,Romance,New Adult
589,20270507,Fantasy,Paranormal
590,43347119,Childrens,Picture Books
591,18538186,Mystery,Historical
592,425564,Mystery,Romance
593,28729271,Fiction,Mystery
594,19175480,Childrens,Picture Books
595,7542680,Horror,Young Adult
596,2477548,Mystery,Young Adult
597,25384315,Romance,New Adult
598,14325072,Mystery,Fiction
599,21987703,Romance,Contemporary
600,24254593,Fantasy,Young Adult
601,40358020,Romance,New Adult
602,48746955,Thriller,Fiction
603,9629311,Mystery,Fiction
604,1732395,Biography,History
605,40221511,Sequential Art,Comics
606,7897971,Thriller,Fiction
607,3802528,Classics,Poetry
608,41984357,Young Adult,Contemporary
609,6645508,Mystery,Fiction
610,19179750,Young Adult,Fiction
611,1483174,Nonfiction,Sociology
612,3166405,Sequential Art,Comics
613,11180191,Fantasy,Romance
614,26643482,Romance,Romance
615,23695563,Romance,New Adult
616,3373979,Mystery,Fiction
617,1535663,Fiction,Fantasy
618,18055919,Fiction,Historical
619,647489,Fiction,Classics
620,2702382,Fiction,Horror
621,44648888,Sports,Sports
622,1504548,Historical,Historical Fiction
623,18621486,Fiction,Thriller
624,15459880,Historical,Historical Fiction
625,1097463,Mystery,Romance
626,25685416,New Adult,Romance
627,42072803,Romance,Young Adult
628,19178922,Young Adult,Science Fiction
629,16978071,Mystery,Young Adult
630,4339698,Nonfiction,Biography
631,3229092,Horror,Thriller
632,18140762,Horror,Horror
633,2247574,Mystery,Historical
634,21846156,Young Adult,Thriller
635,49782515,Nonfiction,Self Help
636,39940198,Young Adult,Contemporary
637,948571,Fantasy,Mystery
638,50945544,Sequential Art,Graphic Novels
639,14459193,Fiction,Womens Fiction
640,24484434,Nonfiction,History
641,21982585,Romance,Romance
642,21856160,Crime,True Crime
643,41125997,Romance,Adult Fiction
644,10893887,Young Adult,Contemporary
645,14664520,Young Adult,Science Fiction
646,5333972,Young Adult,Fantasy
647,25734842,Fiction,Contemporary
648,21533290,Nonfiction,Autobiography
649,42819798,Realistic Fiction,Childrens
650,44523704,Historical,Historical Fiction
651,143581,Young Adult,Realistic Fiction
652,18148277,Fantasy,Paranormal
653,52488527,Fiction,Contemporary
654,17049638,Fantasy,Paranormal
655,49653556,Fiction,Contemporary
656,856346,Horror,Fiction
657,24891493,New Adult,Romance
658,24878204,Romance,Adult Fiction
659,25339462,Romance,Adult Fiction
660,2101859,Fiction,Womens Fiction
661,44460596,Media Tie In,Star Wars
662,44960981,Romance,Romance
663,2351782,History,Nonfiction
664,39894897,Nonfiction,Science
665,41125561,Fiction,Historical
666,47477446,Science Fiction,Young Adult
667,41129774,Romance,New Adult
668,14633972,Fiction,Womens Fiction
669,26326839,Young Adult,LGBT
670,22505,Sequential Art,Graphic Novels
671,1224129,Fiction,Contemporary
672,1283489,Childrens,Realistic Fiction
673,17346234,Erotica,BDSM
674,43635408,Romance,Historical
675,26623098,Romance,New Adult
676,1554249,Fiction,Contemporary
677,366351,Fiction,Classics
678,40725766,Romance,Adult Fiction
679,15093804,Young Adult,Romance
680,24861,Fiction,Classics
681,39678,Historical,Historical Fiction
682,13172984,Nonfiction,Autobiography
683,16290970,Childrens,Picture Books
684,46243462,Romance,Dark
685,26414378,Romance,Adult Fiction
686,14351060,Fantasy,Childrens
687,16974328,Fantasy,Urban Fantasy
688,236496,Mystery,Fiction
689,42024123,Fiction,Humor
690,25072595,Romance,Adult Fiction
691,11871989,Science,Nonfiction
692,19258206,Mystery,Fiction
693,26123951,Fiction,Mystery
694,21578876,Romance,New Adult
695,254488,Fiction,Historical
696,22935165,Childrens,Picture Books
697,24341792,Fantasy,Historical
698,49346488,Romance,Romance
699,43283626,Science Fiction,Fiction
700,1633521,Nonfiction,Self Help
701,19085596,Romance,Romance
702,44737724,Romance,Romance
703,49300972,Fantasy,Sequential Art
704,23858972,Media Tie In,Star Wars
705,7374427,Fiction,Womens Fiction
706,43333417,Romance,Historical Romance
707,14954706,Fantasy,Humor
708,16166069,Romance,Romance
709,40092537,Fiction,Young Adult
710,23963316,Romance,Adult Fiction
711,18590087,Romance,New Adult
712,17108452,Young Adult,Science Fiction
713,1828689,Fiction,Classics
714,47332178,Romance,Mystery
715,6508348,Science Fiction,Steampunk
716,4398231,Fantasy,Young Adult
717,56872973,Romance,Romance
718,10935127,Humor,Nonfiction
719,40031729,Young Adult,Fantasy
720,6686411,Young Adult,Science Fiction
721,56148884,Romance,Contemporary
722,2542586,Sequential Art,Graphic Novels
723,24343646,Romance,New Adult
724,25204394,Romance,New Adult
725,48894414,Nonfiction,Humor
726,7346398,Autobiography,Memoir
727,1179777,Fiction,Philosophy
728,41052,Self Help,Nonfiction
729,6576547,Mystery,Fiction
730,41605779,Thriller,Mystery
731,1031235,Mystery,Historical
732,827362,Fantasy,Urban Fantasy
733,14351097,Romance,Historical Romance
734,11044197,Mystery,Historical
735,14414840,Romance,Romance
736,14395005,Mystery,Fiction
737,40787024,Young Adult,Historical
738,14094773,Autobiography,Memoir
739,15885513,Historical,Historical Fiction
740,40236946,Mystery,Young Adult
741,54123625,Nonfiction,Writing
742,7732,Mystery,Fiction
743,50881654,Romance,New Adult
744,40144215,Mystery,Fiction
745,17359118,Self Help,Nonfiction
746,21572211,Christian Fiction,Romance
747,13402782,Young Adult,Romance
748,1133939,Horror,Fiction
749,44516576,Romance,Historical
750,25441287,Science Fiction,Fiction
751,13449041,Young Adult,Contemporary
752,21395096,Young Adult,Science Fiction
753,21536790,Fiction,Magical Realism
754,1584087,Sequential Art,Graphic Novels
755,16647960,Mythology,Mermaids
756,1770059,Nonfiction,Cultural
757,21359431,Romance,Young Adult
758,22002174,Science Fiction,Dystopia
759,25531782,Romance,New Adult
760,26743077,Romance,Warfare
761,25674399,Romance,New Adult
762,15583178,Fiction,Science Fiction
763,22223422,Sequential Art,Graphic Novels
764,21551967,Romance,Romance
765,13004412,Fantasy,Young Adult
766,16848889,Mystery,Fiction
767,1344080,Mystery,Fiction
768,45171222,Romance,Romance
769,15486472,Horror,Zombies
770,26038765,Dark,Romance
771,25591170,Young Adult,Contemporary
772,12495418,Mystery,Mystery
773,19103182,Historical,Historical Fiction
774,1247570,Science Fiction,Fiction
775,879027,Fiction,Historical
776,52240222,Fiction,Romance
777,16265802,Science,Nonfiction
778,18187177,Fantasy,Paranormal
779,1294681,Fiction,Magical Realism
780,25697751,Romance,Contemporary
781,7051651,Fiction,Contemporary
782,44751534,Sequential Art,Comics
783,10932271,Short Stories,Fiction
784,5951642,Mystery,Fiction
785,21964544,Science Fiction,Young Adult
786,42144295,Young Adult,Science Fiction
787,45138292,Fiction,Contemporary
788,4030676,Young Adult,Fantasy
789,53827907,Fiction,Womens Fiction
790,1926524,Autobiography,Memoir
791,14243275,Science Fiction,Fantasy
792,17983529,Romance,Fantasy
793,891138,Young Adult,LGBT
794,43085233,Fantasy,Young Adult
795,17973055,Science Fiction,Steampunk
796,91726,Historical,Historical Fiction
797,25095531,Fantasy,Fantasy
798,25758770,Romance,New Adult
799,43082577,Nonfiction,History
800,17947746,Science Fiction,Steampunk
801,17810179,Romance,Fiction
802,49297529,Romance,New Adult
803,25701323,Romance,New Adult
804,4076,Fiction,Classics
805,26421957,Young Adult,Contemporary
806,2336152,Sequential Art,Graphic Novels
807,15809029,Childrens,Middle Grade
808,40332961,Young Adult,Mystery
809,1744187,Fiction,Magical Realism
810,13348313,Romance,Romance
811,12785399,Fantasy,Urban Fantasy
812,47201116,Fiction,Womens Fiction
813,41685437,Contemporary,Young Adult
814,25589255,Fantasy,Paranormal
815,54139976,Romance,New Adult
816,7371514,Young Adult,Contemporary
817,16227217,Horror,Fiction
818,15584819,Romance,Romance
819,3094971,Nonfiction,Religion
820,13630390,Fantasy,Urban Fantasy
821,625411,Fantasy,Young Adult
822,13392611,Romance,Fantasy
823,55038896,Fantasy,Fiction
824,41558303,Fiction,Historical
825,13554747,Mystery,Fiction
826,2498824,Fantasy,Young Adult
827,27119422,Romance,Contemporary
828,24566230,Romance,New Adult
829,44498481,Fantasy,Romance
830,2538,Romance,Romance
831,21552214,Science Fiction,Steampunk
832,23895546,Romance,Academic
833,24757177,Fiction,Fantasy
834,10489950,Paranormal,Vampires
