,item_id,first_genre,second_genre
168,3254516,Horror,Fiction
169,3442838,Nonfiction,Religion
170,13432259,Young Adult,Contemporary
171,6445600,Young Adult,Paranormal
172,24941747,Romance,Adult Fiction
173,2961887,Fiction,Music
174,14894050,Historical,Historical Fiction
175,6595917,Sequential Art,Graphic Novels
176,21869436,Young Adult,Mystery
177,8342392,Young Adult,Fantasy
178,25337669,Romance,Romance
179,26493432,Horror,Young Adult
180,25046312,Paranormal,Vampires
181,3173189,Mystery,Fiction
182,310090,Fiction,Contemporary
183,23594240,Mystery,Fiction
184,25758268,Romance,New Adult
185,1341652,Mystery,Fiction
186,1072532,Fantasy,Young Adult
187,2920952,Fiction,Classics
188,21848181,Fantasy,Young Adult
189,1650517,Classics,Fiction
190,25959682,Fantasy,Young Adult
191,16750147,Nonfiction,Biography
192,16542344,Fiction,Thriller
193,16507555,Sequential Art,Graphic Novels
194,42495691,Romance,Contemporary
195,23682783,Romance,New Adult
196,25463804,Romance,New Adult
197,3145587,Science Fiction,Fiction
198,45514970,Romance,Romance
199,41290415,Fantasy,Young Adult
200,16920256,Young Adult,Mystery
201,46222639,Thriller,Mystery
202,2564478,Childrens,Middle Grade
203,13341052,Nonfiction,History
204,6812394,Fantasy,Young Adult
205,14147627,Young Adult,Romance
206,1057017,Fiction,Cultural
207,25003611,New Adult,Romance
208,18279845,Science Fiction,Fiction
209,42905086,Young Adult,Fantasy
210,7415356,Humor,Childrens
211,15605716,Young Adult,Science Fiction
212,14324610,Fantasy,Young Adult
213,17151998,Fantasy,Young Adult
214,46870277,Science Fiction,Young Adult
215,25423841,Romance,New Adult
216,674383,Humor,Nonfiction
217,2930558,Fiction,Romance
218,1299178,Mystery,Fiction
219,1810634,Fantasy,Fiction
220,2144215,Historical,Historical Fiction
221,44611586,Nonfiction,Biography
222,21473047,Romance,Paranormal Romance
223,12926604,Young Adult,Fantasy
224,25805959,Fantasy,Young Adult
225,17212649,Fiction,Historical
226,3000860,Fiction,Womens Fiction
227,24037683,Fantasy,Young Adult
228,15781430,Young Adult,Contemporary
229,3032810,Young Adult,Poetry
230,2207547,Nonfiction,Food and Drink
231,15493868,Fantasy,Young Adult
232,44747642,Young Adult,Romance
233,21850432,Romance,Romance
234,21850431,Romance,New Adult
235,27777,Womens Fiction,Chick Lit
236,46227741,Romance,Mystery
237,23845712,Historical,Historical Fiction
238,14570985,Fiction,Historical
239,21860558,Young Adult,Contemporary
240,1622450,Romance,Fiction
241,3348636,Fantasy,Classics
242,1804929,Fiction,Mystery
243,26407781,Science Fiction,Dystopia
244,1782551,Sequential Art,Graphic Novels
245,1836389,Horror,Fiction
246,6181610,Young Adult,Fantasy
247,267087,Childrens,Childrens
248,2531870,Fiction,Fantasy
249,18441773,Fantasy,Urban Fantasy
250,6618328,Fiction,Historical
251,21388692,Romance,Adult Fiction
252,1244564,Nonfiction,Inspirational
253,37105995,Fiction,Feminism
254,40167214,Young Adult,Fiction
255,17643316,Fiction,Mystery
256,1061285,Classics,Fiction
257,43328906,Historical,Historical Fiction
258,801500,Christian,Nonfiction
259,22277074,Fantasy,Historical
260,16065182,Young Adult,Science Fiction
261,46885151,Fiction,Historical
262,13210557,Science Fiction,Steampunk
263,18323697,Romance,New Adult
264,46249382,Romance,Contemporary
265,4030671,Fantasy,Fiction
266,6805023,Fantasy,Urban Fantasy
267,43145292,Romance,New Adult
268,824686,Nonfiction,History
269,41381963,Young Adult,Romance
270,14706158,Fantasy,Urban Fantasy
271,6790315,Young Adult,Realistic Fiction
272,21970115,Romance,Erotica
273,15237912,History,Nonfiction
274,1945267,Horror,Fiction
275,14750661,Young Adult,Science Fiction
276,42391494,Young Adult,Contemporary
277,1315615,Classics,Nonfiction
278,18280046,Science Fiction,Fiction
279,750558,Fantasy,Fiction
280,25076284,Fantasy,Young Adult
281,343141,Mystery,Fiction
282,3208367,Fiction,Mystery
283,19040270,Romance,New Adult
284,3214322,Fiction,Cultural
285,21517875,Romance,Historical
286,3262727,Fantasy,Short Stories
287,26365939,Nonfiction,Self Help
288,21996351,Romance,Adult Fiction
289,1484561,Fantasy,Fantasy
290,18042740,Young Adult,Contemporary
291,18538006,Mystery,Fiction
292,45424741,Contemporary,Young Adult
293,1237212,Young Adult,Fiction
294,10865876,Fantasy,Urban Fantasy
295,47255158,Fiction,Historical
296,13291270,Young Adult,Mystery
297,21751013,New Adult,Romance
298,55001,Nonfiction,Self Help
299,18978261,Fantasy,Science Fiction
300,6579113,Fantasy,Paranormal
301,3241580,Horror,Fantasy
302,10424899,Womens Fiction,Chick Lit
303,8586680,Mystery,Fiction
304,6405538,Fiction,Music
305,42940029,Fantasy,Young Adult
306,21451371,Fantasy,Young Adult
307,1625130,Fantasy,Young Adult
308,213967,Thriller,Fiction
309,19125429,Fantasy,Young Adult
310,1028204,Fiction,Classics
311,7211561,Mystery,Mystery
312,44995729,Romance,Romance
313,46247179,Fiction,Mystery
314,6996712,Nonfiction,Race
315,18067409,Fiction,Historical
316,43981451,Childrens,Middle Grade
317,8624218,Fantasy,Romance
318,14366,Science Fiction,Fiction
319,21910727,Fantasy,Fantasy
320,41263669,Romance,Dark
321,42579247,Graphic Novels,Comics
322,2379261,Childrens,Fantasy
323,2116927,Fantasy,Fiction
324,21502266,Sequential Art,Comics
325,18682640,Romance,Romance
326,4361300,Fiction,Food and Drink
327,23348933,New Adult,Romance
328,1086867,Childrens,Childrens
329,4574872,Classics,Fiction
330,2596626,Fantasy,Childrens
331,3376836,Science Fiction,Fiction
332,52249829,Young Adult,Romance
333,12770588,Fantasy,Young Adult
334,18562276,Romance,New Adult
335,49288333,Young Adult,Romance
336,6932011,Thriller,Fiction
337,41363353,Sequential Art,Graphic Novels
338,21750762,Fantasy,Historical
339,21398040,Science Fiction,Steampunk
340,1693257,Fiction,Mystery
341,13147838,Fantasy,Young Adult
342,2191062,Young Adult,Mystery
343,26240928,Fantasy,Young Adult
344,12905469,Fantasy,Childrens
345,23984106,New Adult,Romance
346,15964230,Young Adult,Science Fiction
347,8272,Classics,Fiction
348,40165571,Fiction,Romance
349,14321219,Fantasy,Young Adult
350,24022649,New Adult,Romance
351,2027280,Mystery,Fantasy
352,1232488,Fantasy,Urban Fantasy
353,25526485,Young Adult,Contemporary
354,44281240,Sequential Art,Graphic Novels
355,15333212,Romance,Historical Romance
356,39895498,Romance,Contemporary
357,54004492,Romance,Young Adult
358,2768848,Classics,Fantasy
359,18770689,Young Adult,Mystery
360,141228,Romance,Fiction
361,18538253,Historical,Historical Fiction
362,2782429,Nonfiction,Autobiography
363,24951197,New Adult,Romance
364,14482655,Fantasy,Fantasy
365,6532095,Fantasy,Fiction
366,42099162,History,Biography
367,59258,Fiction,Science Fiction
368,23741757,Young Adult,Romance
369,21515148,Historical,Historical Fiction
370,2674805,Mystery,Thriller
371,20391423,Womens Fiction,Chick Lit
372,909325,Nonfiction,Science
373,45491127,Science Fiction,Fiction
374,2503304,Fiction,Thriller
375,14528049,Horror,Zombies
376,15338406,Young Adult,Science Fiction
377,41187933,Historical,Historical Fiction
378,26616947,Romance,Dark
379,47807988,Fantasy,Young Adult
380,3298883,Classics,Fiction
381,2970640,Nonfiction,Humor
382,23859346,Media Tie In,Star Wars
383,1716451,Nonfiction,Politics
384,44460981,Romance,Fiction
385,25004628,Fiction,Mystery
386,43082585,Fiction,Contemporary
387,16537207,LGBT,Young Adult
388,810630,Romance,Fiction
389,13766290,Science Fiction,Steampunk
390,46062449,Sequential Art,Graphic Novels
391,121842,Classics,Fiction
392,22024655,Young Adult,Fantasy
393,52885176,Fantasy,Short Stories
394,25095506,Nonfiction,Science
395,3205295,Fiction,Horror
396,45625060,Historical,Historical Fiction
397,21505033,Sequential Art,Graphic Novels
398,877015,Fantasy,Fiction
399,47801652,Mystery,Thriller
400,12934445,Fantasy,Urban Fantasy
401,1116802,Fiction,Classics
402,18330291,Fantasy,Fiction
403,46054780,Young Adult,Contemporary
404,576222,Fantasy,Fantasy
405,10780344,Young Adult,Mystery
406,6405906,Religion,Classics
407,262533,Young Adult,Poetry
408,977015,Mystery,Thriller
409,21849143,Fantasy,Urban Fantasy
410,2095852,Science Fiction,Fiction
411,25778638,Historical,Historical Fiction
412,12671757,Young Adult,Fantasy
413,15507485,Fantasy,Urban Fantasy
414,23752698,Young Adult,Science Fiction
415,21169646,Fantasy,Young Adult
416,3337093,Historical,Historical Fiction
417,7096800,Paranormal,Vampires
418,21512438,Fantasy,Fiction
419,3441259,Fiction,Animals
420,19158475,Young Adult,Science Fiction
421,42869269,Romance,Contemporary
422,3700340,Young Adult,Fantasy
423,17359681,Horror,Fiction
424,18598990,Romance,New Adult
425,1857065,Fantasy,Fiction
426,824028,Classics,Fiction
427,3159812,Fantasy,Urban Fantasy
428,48262,Mystery,Fiction
429,43082751,Romance,Contemporary
430,980184,Mystery,Fiction
431,29915182,Science Fiction,Thriller
432,15319151,History,Biography
433,53943483,Reference,Nonfiction
434,42395146,Dark,Romance
435,24167516,Romance,Adult Fiction
436,14045698,Thriller,Thriller
437,6444397,Fantasy,Urban Fantasy
438,17836362,Fiction,Humor
439,6520850,Fiction,Mystery
440,44854000,Fiction,Historical
441,859111,Fiction,Thriller
442,3338995,Fiction,Romance
443,6582550,Young Adult,Science Fiction
444,1652564,Classics,Fiction
445,3254054,Fiction,Contemporary
446,17594837,Thriller,Fiction
447,15092213,Science Fiction,Dystopia
448,14385352,Fiction,Womens Fiction
449,1165972,Fiction,Young Adult
450,1758112,Fantasy,Fantasy
451,10965443,Fantasy,Young Adult
452,45636621,Sequential Art,Graphic Novels
453,18033554,Fantasy,Horror
454,23906880,Fiction,Contemporary
455,1041162,Fiction,Philosophy
456,42700811,Mystery,Fiction
457,421493,Nonfiction,Autobiography
458,51235136,Mystery,Fiction
459,503752,Fantasy,Fiction
460,42912504,Romance,Contemporary
461,1882981,Fiction,Cultural
462,6836876,Romance,Romance
463,746503,Young Adult,Romance
464,1059917,Fantasy,Fiction
465,42940015,Fantasy,Young Adult
466,2394716,Classics,Fiction
467,23932930,Young Adult,Historical
468,44701525,Fantasy,Urban Fantasy
469,3239380,Womens Fiction,Chick Lit
470,15778974,Historical,Historical Fiction
471,42863989,Romance,Contemporary
472,26112061,Young Adult,Romance
473,8586372,Mystery,Fiction
474,42864821,Childrens,Middle Grade
475,43369154,Fiction,Contemporary
476,14612013,Young Adult,Fantasy
477,17882885,Young Adult,Science Fiction
478,24037773,Romance,Young Adult
479,2581,Fantasy,Young Adult
480,1178402,Fantasy,Young Adult
481,41849936,Young Adult,Contemporary
482,22213300,Thriller,Dark
483,43644221,Romance,Sports
484,39938801,Romance,New Adult
485,43002885,Young Adult,Science Fiction
486,10561678,Romance,Romance
487,44749816,Nonfiction,Autobiography
488,531712,Young Adult,Romance
489,3025815,Fiction,Humor
490,6220983,Fiction,Historical
491,45020928,Fantasy,Paranormal
492,23904471,Young Adult,Contemporary
493,45316429,Contemporary,Young Adult
494,2172728,Fiction,Womens Fiction
495,42710963,Science Fiction,Fiction
496,24952070,Romance,New Adult
497,3293141,Classics,Poetry
498,1482438,Fiction,Historical
499,41355508,Romance,Young Adult
500,643122,Mystery,Thriller
501,49456196,Young Adult,LGBT
502,49343156,Romance,New Adult
503,25441290,Mystery,Thriller
504,6157354,Fantasy,Childrens
505,10874302,Fantasy,Childrens
506,17251309,Mystery,Fantasy
507,13136697,Young Adult,Fantasy
508,6672023,Biography,Nonfiction
509,8003906,Fantasy,Young Adult
510,45843828,Fantasy,Young Adult
511,260248,Classics,Fiction
512,39843433,Fiction,Contemporary
513,816515,Historical,Historical Fiction
514,1386643,Young Adult,Fiction
515,16160067,Childrens,Picture Books
516,6656179,Sequential Art,Graphic Novels
517,41828131,Childrens,Middle Grade
518,13659124,Fantasy,Fiction
519,19255869,Horror,Science Fiction
520,26470551,Romance,New Adult
521,49695344,Fiction,Contemporary
522,40693453,Fantasy,Young Adult
523,6647405,Historical,Historical Fiction
524,25047176,Fiction,Romance
525,2611786,Travel,Nonfiction
526,15207309,Romance,Romance
527,2684122,Science Fiction,Fiction
528,41246261,Fiction,Contemporary
529,28353831,Fantasy,Young Adult
530,308098,Young Adult,Contemporary
531,14385974,Historical,Historical Fiction
532,41130420,Romance,Contemporary
533,21881113,Romance,New Adult
534,47314876,Romance,Dark
535,21955852,Science Fiction,Fiction
536,25322052,Young Adult,Mystery
537,924711,Science Fiction,Fiction
538,21862443,Fantasy,Young Adult
539,43775750,Historical,Historical Fiction
540,43268,Self Help,Nonfiction
541,1271984,Fiction,Womens Fiction
542,18587348,Thriller,Fiction
543,1885647,Business,Nonfiction
544,18878425,Young Adult,Fantasy
545,1402373,Fiction,Literary Fiction
546,17778132,Science Fiction,Dystopia
547,14749689,Historical,Historical Fiction
548,3222858,History,Nonfiction
549,42804162,Dark,Romance
550,23859166,History,Nonfiction
551,135328,Science Fiction,Fiction
552,45263522,Historical,Historical Fiction
553,2453000,Horror,Fiction
554,7253963,Young Adult,Fantasy
555,45357589,Romance,New Adult
556,5370813,Young Adult,Fiction
557,40357587,Romance,Contemporary
558,38270,Fiction,Thriller
559,13323806,Food and Drink,Food
560,972769,Fiction,Christian
561,11290776,Young Adult,Paranormal
562,40149265,Young Adult,Contemporary
563,35832,Language,Writing
564,21763059,Romance,Adult Fiction
565,19262775,Young Adult,Science Fiction
566,3743599,Young Adult,Fiction
567,18132344,Fantasy,Young Adult
568,43014905,Fiction,Mystery
569,7129188,Fiction,Cultural
570,19926928,Fiction,Historical
571,21447897,Romance,Romance
572,1525987,Science Fiction,Fiction
573,24678766,Nonfiction,Autobiography
574,1320617,Fiction,Westerns
575,15268500,Fiction,Horror
576,10281793,Young Adult,Horror
577,17970410,Fiction,Fantasy
578,7312508,Fantasy,Urban Fantasy
579,6647553,Horror,Young Adult
580,2322486,Mystery,Fiction
581,5114483,Young Adult,Science Fiction
582,21569082,Young Adult,Contemporary
583,881821,Historical,Historical Fiction
584,21987208,Dark,Romance
585,6505300,Fantasy,Urban Fantasy
586,40713679,Horror,Fantasy
587,40747882,Mystery,Fiction
588,14591855,Mystery,Thriller
589,19200600,Young Adult,Fantasy
590,826474,Fiction,Contemporary
591,21871423,Young Adult,Fantasy
592,17128227,Young Adult,Science Fiction
593,11018887,Romance,Romance
594,25465053,Romance,New Adult
595,19228205,Romance,Romance
596,5360280,Fantasy,Urban Fantasy
597,17441876,Fantasy,Romance
598,41344566,Mystery,Fiction
599,2054834,Fantasy,Fantasy
600,6155268,Romance,Historical Romance
601,6708278,Nonfiction,Psychology
602,24946137,Romance,New Adult
603,14137071,Young Adult,Fantasy
604,1044477,Classics,Mystery
605,25533215,Fiction,Food and Drink
606,910752,Fiction,Contemporary
607,14816042,Young Adult,Romance
608,25389909,Fantasy,Young Adult
609,24944980,Fiction,Historical
610,11095144,Young Adult,Horror
611,24992268,Fantasy,Fiction
612,1044737,Historical,Historical Fiction
613,10722156,Fantasy,Paranormal
614,2185591,History,Nonfiction
615,62580,Fantasy,Fiction
616,15073624,Young Adult,Science Fiction
617,24797649,Romance,New Adult
618,963375,History,Biography
619,14547795,Young Adult,Mystery
620,65477,Fantasy,Urban Fantasy
621,940892,Travel,Nonfiction
622,21956738,Nonfiction,History
623,17382436,Fantasy,Fiction
624,25207434,Contemporary,Romance
625,21491232,Romance,New Adult
626,15238300,Young Adult,Fantasy
627,26633339,Romance,New Adult
628,48012501,Fantasy,Fantasy
629,1677615,Fiction,Historical
630,8586468,Mystery,Fiction
631,18286614,Historical,Historical Fiction
632,6639392,Fiction,Young Adult
633,25482516,Romance,New Adult
634,46209108,Romance,Contemporary
635,895781,Young Adult,Fantasy
636,18531984,Fiction,War
637,6556598,Fantasy,Young Adult
638,21746515,Fiction,Cultural
639,14146240,Science Fiction,Fiction
640,24064353,Fantasy,Urban Fantasy
641,1822441,Nonfiction,Autobiography
642,25384096,Science Fiction,Fiction
643,25491442,Fiction,Womens Fiction
644,12909181,Fantasy,Paranormal
645,24956525,Romance,New Adult
646,9842102,Fantasy,Young Adult
647,19250879,Fantasy,Young Adult
648,18080558,Fantasy,Paranormal
649,3214749,Historical,Historical Fiction
650,14323907,Music,Biography
651,43454866,Romance,Contemporary
652,23905509,Fantasy,Urban Fantasy
653,25403808,Romance,New Adult
654,5219564,Young Adult,Fantasy
655,4847031,Horror,Fiction
656,21805187,Romance,Adult Fiction
657,19083644,Fantasy,Paranormal
658,2057170,Fiction,Cultural
659,1200805,Classics,Historical
660,1649,Fiction,Womens Fiction
661,3341790,Fiction,Novels
662,18259748,Young Adult,Thriller
663,48302181,Romance,New Adult
664,15504353,Young Adult,Science Fiction
665,2443651,Historical,Historical Fiction
666,42940018,Fantasy,Young Adult
667,14106097,Thriller,Mystery
668,19074404,Historical,Historical Fiction
669,216334,Short Stories,Science Fiction
670,21452066,Young Adult,Horror
671,16266538,Young Adult,Science Fiction
672,43344260,Sequential Art,Comics
673,2034926,Fiction,Contemporary
674,13380425,Fantasy,Young Adult
675,2915978,Nonfiction,History
676,1623890,Nonfiction,War
677,44552981,Fantasy,Paranormal
678,2309133,Mystery,Historical
679,25441299,Short Stories,Fiction
680,1129624,Science Fiction,Fantasy
681,7419581,Fiction,Contemporary
682,30157568,Fantasy,Urban Fantasy
683,2307189,Fiction,Contemporary
684,21734801,Romance,New Adult
685,253091,Paranormal,Vampires
686,565494,Nonfiction,Autobiography
687,18274537,Fiction,Fantasy
688,17046432,Historical,Historical Fiction
689,1104159,Sequential Art,Comics
690,45540518,Fantasy,Young Adult
691,21367527,Historical,Historical Fiction
692,262531,Young Adult,Poetry
693,5790090,Paranormal,Vampires
694,14936811,Fantasy,Young Adult
695,19034564,Young Adult,Science Fiction
696,1477756,Fiction,Classics
697,43959504,Historical,Historical Fiction
698,26542165,Romance,Romance
699,49842522,Romance,Contemporary
700,43241366,Mystery,Thriller
701,3061184,Young Adult,Womens Fiction
702,18595149,Fiction,War
703,18463625,Childrens,Middle Grade
704,36292766,Romance,New Adult
705,42901335,Romance,Romance
706,5757031,Fantasy,Urban Fantasy
707,2361393,Classics,Philosophy
708,43272201,Thriller,Fiction
709,15333117,Thriller,Fiction
710,1210896,Young Adult,Science Fiction
711,46110542,Young Adult,Mystery
712,21899204,Romance,New Adult
713,43242034,Romance,New Adult
714,4476508,Classics,Fiction
715,48126510,Autobiography,Memoir
716,24349246,Horror,Zombies
717,866667,Mystery,Mystery
718,15620818,Young Adult,Sequential Art
719,1389477,Classics,Fiction
720,6591160,Economics,Nonfiction
721,42306687,Mystery,Fiction
722,40236328,Fiction,Historical
723,21940541,Romance,Contemporary
724,26645153,LGBT,Young Adult
725,2556437,Fantasy,Young Adult
726,3378802,Nonfiction,Health
727,55537038,Horror,Fiction
728,14597518,Mystery,Thriller
729,802840,Young Adult,Romance
730,7589446,Fantasy,Short Stories
731,1920889,Fantasy,Fiction
732,18289996,Young Adult,Fantasy
733,21990424,Science Fiction,Time Travel
734,6298472,Sequential Art,Graphic Novels
735,48263544,Mystery,Thriller
736,3909033,Romance,Romance
737,267229,Fiction,Classics
738,40713322,Fiction,Contemporary
739,3025639,Horror,Historical
740,3074803,Economics,Nonfiction
741,19154849,Fantasy,Paranormal
742,45835163,Childrens,Middle Grade
743,3221872,Fiction,Contemporary
744,2969000,Nonfiction,History
745,26949988,Fantasy,Urban Fantasy
746,943470,Romance,Fiction
747,14435417,Young Adult,Fantasy
748,3016476,Fiction,Fantasy
749,6243154,Womens Fiction,Chick Lit
750,13723008,Thriller,Mystery
751,1092293,Fantasy,Childrens
752,16686499,Mystery,Childrens
753,24496290,Short Stories,Fiction
754,23593652,Romance,New Adult
755,43324367,Romance,New Adult
756,6130020,Fantasy,Horror
757,15109428,Horror,Fiction
758,45981532,Fiction,Contemporary
759,44963177,Sequential Art,Graphic Novels
760,6439665,Fiction,Romance
761,24752264,Nonfiction,History
762,45813779,Fantasy,Young Adult
763,2926133,Horror,Fantasy
764,39843440,Childrens,Middle Grade
765,41683308,Fantasy,Young Adult
766,13039143,Romance,Sports
767,1808852,Fiction,Mystery
768,2342136,Classics,Plays
769,26616838,Fantasy,Fiction
770,19163833,Fiction,Fantasy
771,42826388,Romance,Sports
772,24036009,Autobiography,Memoir
773,1112418,Classics,Science Fiction
774,2947187,Horror,Fiction
775,47328175,Horror,Fiction
776,1124161,Fantasy,Young Adult
777,25488999,Nonfiction,Science
778,2952196,Classics,Fiction
779,21739817,Fantasy,Urban Fantasy
780,40818491,Romance,Adult Fiction
781,6826164,Fiction,Womens Fiction
782,3222080,Mystery,Historical
783,583611,Fantasy,Fiction
784,40698052,Dark,Romance
785,63845,Classics,Fiction
786,6662880,Young Adult,Science Fiction
787,48247401,Young Adult,Science Fiction
788,47400,Nonfiction,Biography
789,42955198,Fantasy,Horror
790,19028791,Romance,Romance
791,2015399,Humor,Fiction
792,4668002,Fantasy,Fiction
793,8586623,Mystery,Fiction
794,21943963,Romance,Adult Fiction
795,14943502,Fiction,Womens Fiction
796,18206269,Young Adult,Science Fiction
797,1882596,Science Fiction,Fiction
798,6474015,Young Adult,Fantasy
799,48857599,Nonfiction,Autobiography
800,43082583,Historical,Historical Fiction
801,40330,Psychology,Nonfiction
802,15047462,Fiction,Humor
803,32042085,Mystery,Romance
804,14428801,Historical,Historical Fiction
805,21900571,Fantasy,Fantasy
806,991924,Romance,Paranormal Romance
807,18116420,Sequential Art,Graphic Novels
808,45572184,Fiction,Science Fiction
809,41438285,Fantasy,Young Adult
810,42940027,Fantasy,Young Adult
811,45236172,Young Adult,Romance
812,24898058,Romance,M M Romance
813,17363999,Fantasy,Urban Fantasy
814,4512687,Horror,Fiction
815,42492108,Romance,Romance
816,4116777,Humor,Fiction
817,45788060,Sequential Art,Graphic Novels
818,5759,Nonfiction,Business
819,14442368,Young Adult,Fantasy
820,41497483,Romance,Contemporary Romance
821,53450421,Romance,Contemporary
822,9351456,Womens Fiction,Chick Lit
823,13685373,Young Adult,Science Fiction
824,47064525,Fantasy,Romance
825,42254560,Romance,Young Adult
826,16751534,Romance,Fantasy
827,760678,Romance,Historical Romance
828,15753006,Young Adult,Science Fiction
